date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:36:21	4298/4298	---M-Z	200	added ('OK')	application/json	etag:%2212007-1706920579;gz%22	https://www.dukunsakti.co/wp-json/wp/v2/posts/3780	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/wp-json/wp/v2/posts/3780.json	(from https://www.dukunsakti.co/jasa-pelet-aji-dewi-asih/)
07:36:21	84840/84840	---MCZ	200	added ('OK')	text/html	etag:%2212008-1706920579;gz%22	https://www.dukunsakti.co/jasa-pelet-aji-dewi-asih/?page	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/jasa-pelet-aji-dewi-asih/index7186.html	(from https://www.dukunsakti.co/jasa-pelet-aji-dewi-asih/)
07:36:21	2380/2380	---M-Z	200	added ('OK')	application/json	etag:%2212009-1706920580;gz%22	https://www.dukunsakti.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dukunsakti.co%2Fjasa-pelet-aji-dewi-asih%2F	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/wp-json/oembed/1.0/embed46ca.json	(from https://www.dukunsakti.co/jasa-pelet-aji-dewi-asih/)
07:36:22	2575/2575	---M-Z	200	added ('OK')	text/xml	etag:%2212010-1706920580;gz%22	https://www.dukunsakti.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dukunsakti.co%2Fjasa-pelet-aji-dewi-asih%2F&format=xml	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/wp-json/oembed/1.0/embedc1bc	(from https://www.dukunsakti.co/jasa-pelet-aji-dewi-asih/)
07:36:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Feb%202024%2000:36:20%20GMT	https://www.dukunsakti.co/?p=3780	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/index1250.html	(from https://www.dukunsakti.co/jasa-pelet-aji-dewi-asih/)
07:36:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Feb%202024%2000:36:21%20GMT	https://www.dukunsakti.co/jasa-pelet-aji-puter-giling?page&name=jasa-pelet-aji-puter-giling	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/jasa-pelet-aji-puter-giling580f	(from https://www.dukunsakti.co/jasa-pelet-aji-puter-giling/)
07:36:23	4595/4595	---M-Z	200	added ('OK')	application/json	etag:%2212011-1706920582;gz%22	https://www.dukunsakti.co/wp-json/wp/v2/posts/3792	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/wp-json/wp/v2/posts/3792.json	(from https://www.dukunsakti.co/jasa-pelet-aji-puter-giling/)
07:36:23	85036/85036	---MCZ	200	added ('OK')	text/html	etag:%2212012-1706920582;gz%22	https://www.dukunsakti.co/jasa-pelet-aji-puter-giling/?page	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/jasa-pelet-aji-puter-giling/index7186.html	(from https://www.dukunsakti.co/jasa-pelet-aji-puter-giling/)
07:36:23	2395/2395	---M-Z	200	added ('OK')	application/json	etag:%2212013-1706920582;gz%22	https://www.dukunsakti.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dukunsakti.co%2Fjasa-pelet-aji-puter-giling%2F	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/wp-json/oembed/1.0/embed524f.json	(from https://www.dukunsakti.co/jasa-pelet-aji-puter-giling/)
07:36:24	2590/2590	---M-Z	200	added ('OK')	text/xml	etag:%2212014-1706920582;gz%22	https://www.dukunsakti.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dukunsakti.co%2Fjasa-pelet-aji-puter-giling%2F&format=xml	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/wp-json/oembed/1.0/embed2f2c	(from https://www.dukunsakti.co/jasa-pelet-aji-puter-giling/)
07:36:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Feb%202024%2000:36:22%20GMT	https://www.dukunsakti.co/?p=3792	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/index7642.html	(from https://www.dukunsakti.co/jasa-pelet-aji-puter-giling/)
07:36:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Feb%202024%2000:36:23%20GMT	https://www.dukunsakti.co/jasa-pelet-aji-tresno-sejati?page&name=jasa-pelet-aji-tresno-sejati	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/jasa-pelet-aji-tresno-sejatie463	(from https://www.dukunsakti.co/jasa-pelet-aji-tresno-sejati/)
07:36:26	4524/4524	---M-Z	200	added ('OK')	application/json	etag:%2212015-1706920584;gz%22	https://www.dukunsakti.co/wp-json/wp/v2/posts/3790	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/wp-json/wp/v2/posts/3790.json	(from https://www.dukunsakti.co/jasa-pelet-aji-tresno-sejati/)
07:36:26	85032/85032	---MCZ	200	added ('OK')	text/html	etag:%2212016-1706920584;gz%22	https://www.dukunsakti.co/jasa-pelet-aji-tresno-sejati/?page	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/jasa-pelet-aji-tresno-sejati/index7186.html	(from https://www.dukunsakti.co/jasa-pelet-aji-tresno-sejati/)
07:36:27	2400/2400	---M-Z	200	added ('OK')	application/json	etag:%2212017-1706920585;gz%22	https://www.dukunsakti.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dukunsakti.co%2Fjasa-pelet-aji-tresno-sejati%2F	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/wp-json/oembed/1.0/embeda04f.json	(from https://www.dukunsakti.co/jasa-pelet-aji-tresno-sejati/)
07:36:27	2595/2595	---M-Z	200	added ('OK')	text/xml	etag:%2212018-1706920586;gz%22	https://www.dukunsakti.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dukunsakti.co%2Fjasa-pelet-aji-tresno-sejati%2F&format=xml	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/wp-json/oembed/1.0/embed4eae	(from https://www.dukunsakti.co/jasa-pelet-aji-tresno-sejati/)
07:36:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Feb%202024%2000:36:26%20GMT	https://www.dukunsakti.co/?p=3790	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/index559a.html	(from https://www.dukunsakti.co/jasa-pelet-aji-tresno-sejati/)
07:36:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Feb%202024%2000:36:26%20GMT	https://www.dukunsakti.co/jasa-pelet-pangkanan?page&name=jasa-pelet-pangkanan	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/jasa-pelet-pangkanan83dc	(from https://www.dukunsakti.co/jasa-pelet-pangkanan/)
07:36:29	85402/85402	---MCZ	200	added ('OK')	text/html	etag:%2212019-1706920587;gz%22	https://www.dukunsakti.co/jasa-pelet-pangkanan/?page	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/jasa-pelet-pangkanan/index7186.html	(from https://www.dukunsakti.co/jasa-pelet-pangkanan/)
07:36:29	5015/5015	---M-Z	200	added ('OK')	application/json	etag:%2212020-1706920587;gz%22	https://www.dukunsakti.co/wp-json/wp/v2/posts/3794	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/wp-json/wp/v2/posts/3794.json	(from https://www.dukunsakti.co/jasa-pelet-pangkanan/)
07:36:29	2360/2360	---M-Z	200	added ('OK')	application/json	etag:%2212021-1706920588;gz%22	https://www.dukunsakti.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dukunsakti.co%2Fjasa-pelet-pangkanan%2F	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/wp-json/oembed/1.0/embedff84.json	(from https://www.dukunsakti.co/jasa-pelet-pangkanan/)
07:36:30	2555/2555	---M-Z	200	added ('OK')	text/xml	etag:%2212022-1706920588;gz%22	https://www.dukunsakti.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dukunsakti.co%2Fjasa-pelet-pangkanan%2F&format=xml	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/wp-json/oembed/1.0/embedad88	(from https://www.dukunsakti.co/jasa-pelet-pangkanan/)
07:36:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Feb%202024%2000:36:28%20GMT	https://www.dukunsakti.co/?p=3794	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/indexd441.html	(from https://www.dukunsakti.co/jasa-pelet-pangkanan/)
07:36:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Feb%202024%2000:36:29%20GMT	https://www.dukunsakti.co/jasa-pelet-sejati-hati?page&name=jasa-pelet-sejati-hati	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/jasa-pelet-sejati-hati5f7b	(from https://www.dukunsakti.co/jasa-pelet-sejati-hati/)
07:36:31	84950/84950	---M-Z	200	added ('OK')	text/html	etag:%2212023-1706920590;gz%22	https://www.dukunsakti.co/jasa-pelet-sejati-hati/?page	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/jasa-pelet-sejati-hati/index7186.html	(from https://www.dukunsakti.co/jasa-pelet-sejati-hati/)
07:36:31	4468/4468	---M-Z	200	added ('OK')	application/json	etag:%2212024-1706920590;gz%22	https://www.dukunsakti.co/wp-json/wp/v2/posts/3796	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/wp-json/wp/v2/posts/3796.json	(from https://www.dukunsakti.co/jasa-pelet-sejati-hati/)
07:36:32	2370/2370	---M-Z	200	added ('OK')	application/json	etag:%2212025-1706920590;gz%22	https://www.dukunsakti.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dukunsakti.co%2Fjasa-pelet-sejati-hati%2F	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/wp-json/oembed/1.0/embedd6e6.json	(from https://www.dukunsakti.co/jasa-pelet-sejati-hati/)
07:36:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Feb%202024%2000:36:30%20GMT	https://www.dukunsakti.co/?p=3796	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/index33f1.html	(from https://www.dukunsakti.co/jasa-pelet-sejati-hati/)
07:36:33	2565/2565	---M-Z	200	added ('OK')	text/xml	etag:%2212026-1706920591;gz%22	https://www.dukunsakti.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dukunsakti.co%2Fjasa-pelet-sejati-hati%2F&format=xml	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/wp-json/oembed/1.0/embed0850	(from https://www.dukunsakti.co/jasa-pelet-sejati-hati/)
07:36:33	104123/104123	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Aug%202023%2023:26:33%20GMT	https://www.dukunsakti.co/wp-content/uploads/2022/08/agus-wardana-santet-1.jpg	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/wp-content/uploads/2022/08/agus-wardana-santet-1.jpg	(from https://www.dukunsakti.co/santet-damai-perkara/)
07:36:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Feb%202024%2000:36:32%20GMT	https://www.dukunsakti.co/santet-damai-perkara?page&name=santet-damai-perkara	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/santet-damai-perkara52c6	(from https://www.dukunsakti.co/santet-damai-perkara/)
07:36:34	85185/85185	---M-Z	200	added ('OK')	text/html	etag:%2212027-1706920593;gz%22	https://www.dukunsakti.co/santet-damai-perkara/?page	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/santet-damai-perkara/index7186.html	(from https://www.dukunsakti.co/santet-damai-perkara/)
07:36:34	4818/4818	---M-Z	200	added ('OK')	application/json	etag:%2212028-1706920593;gz%22	https://www.dukunsakti.co/wp-json/wp/v2/posts/3890	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/wp-json/wp/v2/posts/3890.json	(from https://www.dukunsakti.co/santet-damai-perkara/)
07:36:35	2358/2358	---M-Z	200	added ('OK')	application/json	etag:%2212029-1706920593;gz%22	https://www.dukunsakti.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dukunsakti.co%2Fsantet-damai-perkara%2F	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/wp-json/oembed/1.0/embed5765.json	(from https://www.dukunsakti.co/santet-damai-perkara/)
07:36:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Feb%202024%2000:36:34%20GMT	https://www.dukunsakti.co/?p=3890	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/indexbc30.html	(from https://www.dukunsakti.co/santet-damai-perkara/)
07:36:36	2553/2553	---M-Z	200	added ('OK')	text/xml	etag:%2212030-1706920594;gz%22	https://www.dukunsakti.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dukunsakti.co%2Fsantet-damai-perkara%2F&format=xml	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/wp-json/oembed/1.0/embed3a8e	(from https://www.dukunsakti.co/santet-damai-perkara/)
07:36:36	89285/89285	---MCZ	200	added ('OK')	text/html	etag:%2211455-1706863308;gz%22	https://www.dukunsakti.co/tag/santet-sakti/	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/tag/santet-sakti/index.html	(from https://www.dukunsakti.co/santet-damai-perkara/)
07:36:36	89282/89282	---MCZ	200	added ('OK')	text/html	etag:%2212031-1706920595;gz%22	https://www.dukunsakti.co/category/santet-sakti/	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/category/santet-sakti/index.html	(from https://www.dukunsakti.co/santet-damai-perkara/)
07:36:37	89237/89237	---MCZ	200	added ('OK')	text/html	etag:%2212032-1706920595;gz%22	https://www.dukunsakti.co/tag/santet-ampuh/	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/tag/santet-ampuh/index.html	(from https://www.dukunsakti.co/santet-damai-perkara/)
07:36:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Feb%202024%2000:36:35%20GMT	https://www.dukunsakti.co/santet-gagak-hitam?page&name=santet-gagak-hitam	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/santet-gagak-hitam.4d4c3d.delayed	(from https://www.dukunsakti.co/santet-gagak-hitam/)
07:36:38	85320/85320	---MCZ	200	added ('OK')	text/html	etag:%2212033-1706920596;gz%22	https://www.dukunsakti.co/santet-gagak-hitam/?page	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/santet-gagak-hitam/index7186.html	(from https://www.dukunsakti.co/santet-gagak-hitam/)
07:36:38	4894/4894	---M-Z	200	added ('OK')	application/json	etag:%2212034-1706920596;gz%22	https://www.dukunsakti.co/wp-json/wp/v2/posts/3894	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/wp-json/wp/v2/posts/3894.json	(from https://www.dukunsakti.co/santet-gagak-hitam/)
07:36:38	2348/2348	---M-Z	200	added ('OK')	application/json	etag:%2212035-1706920597;gz%22	https://www.dukunsakti.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dukunsakti.co%2Fsantet-gagak-hitam%2F	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/wp-json/oembed/1.0/embed1fd7.json	(from https://www.dukunsakti.co/santet-gagak-hitam/)
07:36:39	2543/2543	---M-Z	200	added ('OK')	text/xml	etag:%2212036-1706920597;gz%22	https://www.dukunsakti.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dukunsakti.co%2Fsantet-gagak-hitam%2F&format=xml	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/wp-json/oembed/1.0/embed7190	(from https://www.dukunsakti.co/santet-gagak-hitam/)
07:36:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Feb%202024%2000:36:37%20GMT	https://www.dukunsakti.co/?p=3894	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/index28bb.html	(from https://www.dukunsakti.co/santet-gagak-hitam/)
07:36:39	63557/63557	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Feb%202024%2000:36:38%20GMT	https://www.dukunsakti.co/tag/ki-agus-wardana/	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/tag/ki-agus-wardana/index.html	(from https://www.dukunsakti.co/santet-gagak-hitam/)
07:36:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Feb%202024%2000:36:38%20GMT	https://www.dukunsakti.co/santet-jago-merah?page&name=santet-jago-merah	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/santet-jago-merah5e09	(from https://www.dukunsakti.co/santet-jago-merah/)
07:36:40	4939/4939	---M-Z	200	added ('OK')	application/json	etag:%2212037-1706920599;gz%22	https://www.dukunsakti.co/wp-json/wp/v2/posts/3884	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/wp-json/wp/v2/posts/3884.json	(from https://www.dukunsakti.co/santet-jago-merah/)
07:36:40	85293/85293	---MCZ	200	added ('OK')	text/html	etag:%2212038-1706920599;gz%22	https://www.dukunsakti.co/santet-jago-merah/?page	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/santet-jago-merah/index7186.html	(from https://www.dukunsakti.co/santet-jago-merah/)
07:36:41	2343/2343	---M-Z	200	added ('OK')	application/json	etag:%2212039-1706920599;gz%22	https://www.dukunsakti.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dukunsakti.co%2Fsantet-jago-merah%2F	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/wp-json/oembed/1.0/embedeae4.json	(from https://www.dukunsakti.co/santet-jago-merah/)
07:36:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Feb%202024%2000:36:39%20GMT	https://www.dukunsakti.co/?p=3884	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/indexd94c.html	(from https://www.dukunsakti.co/santet-jago-merah/)
07:36:41	2538/2538	---M-Z	200	added ('OK')	text/xml	etag:%2212040-1706920600;gz%22	https://www.dukunsakti.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dukunsakti.co%2Fsantet-jago-merah%2F&format=xml	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/wp-json/oembed/1.0/embed6755	(from https://www.dukunsakti.co/santet-jago-merah/)
07:36:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Feb%202024%2000:36:41%20GMT	https://www.dukunsakti.co/santet-jin-seribu?page&name=santet-jin-seribu	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/santet-jin-seribuab3a	(from https://www.dukunsakti.co/santet-jin-seribu/)
07:36:43	85284/85284	---M-Z	200	added ('OK')	text/html	etag:%2212041-1706920601;gz%22	https://www.dukunsakti.co/santet-jin-seribu/?page	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/santet-jin-seribu/index7186.html	(from https://www.dukunsakti.co/santet-jin-seribu/)
07:36:43	4888/4888	---M-Z	200	added ('OK')	application/json	etag:%2212042-1706920602;gz%22	https://www.dukunsakti.co/wp-json/wp/v2/posts/3908	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/wp-json/wp/v2/posts/3908.json	(from https://www.dukunsakti.co/santet-jin-seribu/)
07:36:44	2343/2343	---M-Z	200	added ('OK')	application/json	etag:%2212043-1706920602;gz%22	https://www.dukunsakti.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dukunsakti.co%2Fsantet-jin-seribu%2F	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/wp-json/oembed/1.0/embed248d.json	(from https://www.dukunsakti.co/santet-jin-seribu/)
07:36:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Feb%202024%2000:36:42%20GMT	https://www.dukunsakti.co/?p=3908	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/indexafee.html	(from https://www.dukunsakti.co/santet-jin-seribu/)
07:36:47	2538/2538	---M-Z	200	added ('OK')	text/xml	etag:%2212044-1706920603;gz%22	https://www.dukunsakti.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dukunsakti.co%2Fsantet-jin-seribu%2F&format=xml	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/wp-json/oembed/1.0/embed8960	(from https://www.dukunsakti.co/santet-jin-seribu/)
07:36:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Feb%202024%2000:36:46%20GMT	https://www.dukunsakti.co/santet-kunci-birahi?page&name=santet-kunci-birahi	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/santet-kunci-birahif8e1	(from https://www.dukunsakti.co/santet-kunci-birahi/)
07:36:48	4823/4823	---M-Z	200	added ('OK')	application/json	etag:%2212046-1706920606;gz%22	https://www.dukunsakti.co/wp-json/wp/v2/posts/3899	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/wp-json/wp/v2/posts/3899.json	(from https://www.dukunsakti.co/santet-kunci-birahi/)
07:36:48	85210/85210	---M-Z	200	added ('OK')	text/html	etag:%2212045-1706920606;gz%22	https://www.dukunsakti.co/santet-kunci-birahi/?page	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/santet-kunci-birahi/index7186.html	(from https://www.dukunsakti.co/santet-kunci-birahi/)
07:36:49	2353/2353	---M-Z	200	added ('OK')	application/json	etag:%2212047-1706920607;gz%22	https://www.dukunsakti.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dukunsakti.co%2Fsantet-kunci-birahi%2F	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/wp-json/oembed/1.0/embed8067.json	(from https://www.dukunsakti.co/santet-kunci-birahi/)
07:36:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Feb%202024%2000:36:47%20GMT	https://www.dukunsakti.co/?p=3899	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/index2204.html	(from https://www.dukunsakti.co/santet-kunci-birahi/)
07:36:50	2548/2548	---M-Z	200	added ('OK')	text/xml	etag:%2212048-1706920608;gz%22	https://www.dukunsakti.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dukunsakti.co%2Fsantet-kunci-birahi%2F&format=xml	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/wp-json/oembed/1.0/embed7551	(from https://www.dukunsakti.co/santet-kunci-birahi/)
07:36:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Feb%202024%2000:36:49%20GMT	https://www.dukunsakti.co/santet-pengunci-jodoh?page&name=santet-pengunci-jodoh	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/santet-pengunci-jodoh037c	(from https://www.dukunsakti.co/santet-pengunci-jodoh/)
07:36:52	4815/4815	---M-Z	200	added ('OK')	application/json	etag:%2212049-1706920610;gz%22	https://www.dukunsakti.co/wp-json/wp/v2/posts/3915	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/wp-json/wp/v2/posts/3915.json	(from https://www.dukunsakti.co/santet-pengunci-jodoh/)
07:36:52	85202/85202	---MCZ	200	added ('OK')	text/html	etag:%2212050-1706920610;gz%22	https://www.dukunsakti.co/santet-pengunci-jodoh/?page	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/santet-pengunci-jodoh/index7186.html	(from https://www.dukunsakti.co/santet-pengunci-jodoh/)
07:36:52	2363/2363	---M-Z	200	added ('OK')	application/json	etag:%2212051-1706920611;gz%22	https://www.dukunsakti.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dukunsakti.co%2Fsantet-pengunci-jodoh%2F	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/wp-json/oembed/1.0/embedffc6.json	(from https://www.dukunsakti.co/santet-pengunci-jodoh/)
07:36:52	2558/2558	---M-Z	200	added ('OK')	text/xml	etag:%2212052-1706920611;gz%22	https://www.dukunsakti.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dukunsakti.co%2Fsantet-pengunci-jodoh%2F&format=xml	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/wp-json/oembed/1.0/embed5102	(from https://www.dukunsakti.co/santet-pengunci-jodoh/)
07:36:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Feb%202024%2000:36:51%20GMT	https://www.dukunsakti.co/?p=3915	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/indexbc2a.html	(from https://www.dukunsakti.co/santet-pengunci-jodoh/)
07:36:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Feb%202024%2000:36:51%20GMT	https://www.dukunsakti.co/santet-petaka-bumi?page&name=santet-petaka-bumi	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/santet-petaka-bumi443a	(from https://www.dukunsakti.co/santet-petaka-bumi/)
07:36:57	4857/4857	---M-Z	200	added ('OK')	application/json	etag:%2212053-1706920612;gz%22	https://www.dukunsakti.co/wp-json/wp/v2/posts/3918	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/wp-json/wp/v2/posts/3918.json	(from https://www.dukunsakti.co/santet-petaka-bumi/)
07:36:57	85187/85187	---MCZ	200	added ('OK')	text/html	etag:%2212054-1706920612;gz%22	https://www.dukunsakti.co/santet-petaka-bumi/?page	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/santet-petaka-bumi/index7186.html	(from https://www.dukunsakti.co/santet-petaka-bumi/)
07:36:57	2348/2348	---M-Z	200	added ('OK')	application/json	etag:%2212055-1706920616;gz%22	https://www.dukunsakti.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dukunsakti.co%2Fsantet-petaka-bumi%2F	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/wp-json/oembed/1.0/embed66ec.json	(from https://www.dukunsakti.co/santet-petaka-bumi/)
07:36:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Feb%202024%2000:36:56%20GMT	https://www.dukunsakti.co/?p=3918	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/index99b5.html	(from https://www.dukunsakti.co/santet-petaka-bumi/)
07:36:58	2543/2543	---M-Z	200	added ('OK')	text/xml	etag:%2212056-1706920616;gz%22	https://www.dukunsakti.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dukunsakti.co%2Fsantet-petaka-bumi%2F&format=xml	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/wp-json/oembed/1.0/embed560d	(from https://www.dukunsakti.co/santet-petaka-bumi/)
07:36:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Feb%202024%2000:36:57%20GMT	https://www.dukunsakti.co/santet-tali-kafan?page&name=santet-tali-kafan	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/santet-tali-kafanb3a9	(from https://www.dukunsakti.co/santet-tali-kafan/)
07:36:59	85203/85203	---MCZ	200	added ('OK')	text/html	etag:%2212057-1706920618;gz%22	https://www.dukunsakti.co/santet-tali-kafan/?page	C:/My%20Web%20Sites/dukun%20halal/www.dukunsakti.co/santet-tali-kafan/index7186.html	(from https://www.dukunsakti.co/santet-tali-kafan/)
